Jul 16, 2013	1,682.70	1,683.73	1,671.84	1,676.26	1,676.26	3,081,710,000
Jul 15, 2013	1,679.59	1,684.51	1,677.89	1,682.50	1,682.50	2,623,200,000
Jul 12, 2013	1,675.26	1,680.19	1,672.33	1,680.19	1,680.19	3,039,070,000
Jul 11, 2013	1,657.41	1,676.63	1,657.41	1,675.02	1,675.02	3,446,340,000
Jul 10, 2013	1,651.56	1,657.92	1,647.66	1,652.62	1,652.62	3,011,010,000
Jul 09, 2013	1,642.89	1,654.18	1,642.89	1,652.32	1,652.32	3,155,360,000
Jul 08, 2013	1,634.20	1,644.68	1,634.20	1,640.46	1,640.46	3,514,590,000
Jul 05, 2013	1,618.65	1,632.07	1,614.71	1,631.89	1,631.89	2,634,140,000
Jul 03, 2013	1,611.48	1,618.97	1,604.57	1,615.41	1,615.41	1,966,050,000
Jul 02, 2013	1,614.29	1,624.26	1,606.77	1,614.08	1,614.08	3,317,130,000
Jul 01, 2013	1,609.78	1,626.61	1,609.78	1,614.96	1,614.96	3,104,690,000
Jun 28, 2013	1,611.12	1,615.94	1,601.06	1,606.28	1,606.28	4,977,190,000
Jun 27, 2013	1,606.44	1,620.07	1,606.44	1,613.20	1,613.20	3,364,540,000
Jun 26, 2013	1,592.27	1,606.83	1,592.27	1,603.26	1,603.26	3,558,340,000
Jun 25, 2013	1,577.52	1,593.79	1,577.09	1,588.03	1,588.03	3,761,170,000
Jun 24, 2013	1,588.77	1,588.77	1,560.33	1,573.09	1,573.09	4,733,660,000
Jun 21, 2013	1,588.62	1,599.19	1,577.70	1,592.43	1,592.43	5,797,280,000
Jun 20, 2013	1,624.62	1,624.62	1,584.32	1,588.19	1,588.19	4,858,850,000
Jun 19, 2013	1,651.83	1,652.45	1,628.91	1,628.93	1,628.93	3,545,060,000
Jun 18, 2013	1,639.77	1,654.19	1,639.77	1,651.81	1,651.81	3,120,980,000
Jun 17, 2013	1,630.64	1,646.50	1,630.34	1,639.04	1,639.04	3,137,080,000
Jun 14, 2013	1,635.52	1,640.80	1,623.96	1,626.73	1,626.73	2,939,400,000
Jun 13, 2013	1,612.15	1,639.25	1,608.07	1,636.36	1,636.36	3,378,620,000
Jun 12, 2013	1,629.94	1,637.71	1,610.92	1,612.52	1,612.52	3,202,550,000
Jun 11, 2013	1,638.64	1,640.13	1,622.92	1,626.13	1,626.13	3,435,710,000
Jun 10, 2013	1,644.67	1,648.69	1,639.26	1,642.81	1,642.81	2,978,730,000
Jun 07, 2013	1,625.27	1,644.40	1,625.27	1,643.38	1,643.38	3,371,990,000
Jun 06, 2013	1,609.29	1,622.56	1,598.23	1,622.56	1,622.56	3,547,380,000
Jun 05, 2013	1,629.05	1,629.31	1,607.09	1,608.90	1,608.90	3,632,350,000
Jun 04, 2013	1,640.73	1,646.53	1,623.62	1,631.38	1,631.38	3,653,840,000
Jun 03, 2013	1,631.71	1,640.42	1,622.72	1,640.42	1,640.42	3,952,070,000
May 31, 2013	1,652.13	1,658.99	1,630.74	1,630.74	1,630.74	4,099,600,000
May 30, 2013	1,649.14	1,661.91	1,648.61	1,654.41	1,654.41	3,498,620,000
May 29, 2013	1,656.57	1,656.57	1,640.05	1,648.36	1,648.36	3,587,140,000
May 28, 2013	1,652.63	1,674.21	1,652.63	1,660.06	1,660.06	3,457,400,000
May 24, 2013	1,646.67	1,649.78	1,636.88	1,649.60	1,649.60	2,758,080,000
May 23, 2013	1,651.62	1,655.50	1,635.53	1,650.51	1,650.51	3,945,510,000
May 22, 2013	1,669.39	1,687.18	1,648.86	1,655.35	1,655.35	4,361,020,000
May 21, 2013	1,666.20	1,674.93	1,662.67	1,669.16	1,669.16	3,513,560,000
May 20, 2013	1,665.71	1,672.84	1,663.52	1,666.29	1,666.29	3,275,080,000
May 17, 2013	1,652.45	1,667.47	1,652.45	1,667.47	1,667.47	3,440,710,000
May 16, 2013	1,658.07	1,660.51	1,648.60	1,650.47	1,650.47	3,513,130,000
May 15, 2013	1,649.13	1,661.49	1,646.68	1,658.78	1,658.78	3,657,440,000
May 14, 2013	1,633.75	1,651.10	1,633.75	1,650.34	1,650.34	3,457,790,000
May 13, 2013	1,632.10	1,636.00	1,626.74	1,633.77	1,633.77	2,910,600,000
May 10, 2013	1,626.69	1,633.70	1,623.71	1,633.70	1,633.70	3,086,470,000
May 09, 2013	1,632.69	1,635.01	1,623.09	1,626.67	1,626.67	3,457,400,000
May 08, 2013	1,625.95	1,632.78	1,622.70	1,632.69	1,632.69	3,554,700,000
May 07, 2013	1,617.55	1,626.03	1,616.64	1,625.96	1,625.96	3,309,580,000
May 06, 2013	1,614.40	1,619.77	1,614.21	1,617.50	1,617.50	3,062,240,000
May 03, 2013	1,597.60	1,618.46	1,597.60	1,614.42	1,614.42	3,603,910,000
May 02, 2013	1,582.77	1,598.60	1,582.77	1,597.59	1,597.59	3,366,950,000
May 01, 2013	1,597.55	1,597.55	1,581.28	1,582.70	1,582.70	3,530,320,000
Apr 30, 2013	1,593.58	1,597.57	1,586.50	1,597.57	1,597.57	3,745,070,000
Apr 29, 2013	1,582.34	1,596.65	1,582.34	1,593.61	1,593.61	2,891,200,000
Apr 26, 2013	1,585.16	1,585.78	1,577.56	1,582.24	1,582.24	3,198,620,000
Apr 25, 2013	1,578.93	1,592.64	1,578.93	1,585.16	1,585.16	3,908,580,000
Apr 24, 2013	1,578.78	1,583.00	1,575.80	1,578.79	1,578.79	3,598,240,000
Apr 23, 2013	1,562.50	1,579.58	1,562.50	1,578.78	1,578.78	3,565,150,000
Apr 22, 2013	1,555.25	1,565.55	1,548.19	1,562.50	1,562.50	2,979,880,000
Apr 19, 2013	1,541.61	1,555.89	1,539.40	1,555.25	1,555.25	3,569,870,000
Apr 18, 2013	1,552.03	1,554.38	1,536.03	1,541.61	1,541.61	3,890,800,000
Apr 17, 2013	1,574.57	1,574.57	1,543.69	1,552.01	1,552.01	4,250,310,000
Apr 16, 2013	1,552.36	1,575.35	1,552.36	1,574.57	1,574.57	3,654,700,000
Apr 15, 2013	1,588.84	1,588.84	1,552.28	1,552.36	1,552.36	4,660,130,000
Apr 12, 2013	1,593.30	1,593.30	1,579.97	1,588.85	1,588.85	3,206,290,000
Apr 11, 2013	1,587.73	1,597.35	1,586.17	1,593.37	1,593.37	3,393,950,000
Apr 10, 2013	1,568.61	1,589.07	1,568.61	1,587.73	1,587.73	3,453,350,000
Apr 09, 2013	1,563.11	1,573.89	1,560.92	1,568.61	1,568.61	3,252,780,000
Apr 08, 2013	1,553.26	1,563.07	1,548.63	1,563.07	1,563.07	2,887,120,000
Apr 05, 2013	1,559.98	1,559.98	1,539.50	1,553.28	1,553.28	3,515,410,000
Apr 04, 2013	1,553.69	1,562.60	1,552.52	1,559.98	1,559.98	3,350,670,000
Apr 03, 2013	1,570.25	1,571.47	1,549.80	1,553.69	1,553.69	4,060,610,000
Apr 02, 2013	1,562.17	1,573.66	1,562.17	1,570.25	1,570.25	3,312,160,000
Apr 01, 2013	1,569.18	1,570.57	1,558.47	1,562.17	1,562.17	2,753,110,000
Mar 28, 2013	1,562.86	1,570.28	1,561.08	1,569.19	1,569.19	3,304,440,000
Mar 27, 2013	1,563.75	1,564.07	1,551.90	1,562.85	1,562.85	2,914,210,000
Mar 26, 2013	1,551.69	1,563.95	1,551.69	1,563.77	1,563.77	2,869,260,000
Mar 25, 2013	1,556.89	1,564.91	1,546.22	1,551.69	1,551.69	3,178,170,000
Mar 22, 2013	1,545.90	1,557.74	1,545.90	1,556.89	1,556.89	2,948,380,000
Mar 21, 2013	1,558.71	1,558.71	1,543.55	1,545.80	1,545.80	3,243,270,000
Mar 20, 2013	1,548.34	1,561.56	1,548.34	1,558.71	1,558.71	3,349,090,000
Mar 19, 2013	1,552.10	1,557.25	1,538.57	1,548.34	1,548.34	3,796,210,000
Mar 18, 2013	1,560.70	1,560.70	1,545.13	1,552.10	1,552.10	3,164,560,000
Mar 15, 2013	1,563.21	1,563.62	1,555.74	1,560.70	1,560.70	5,175,850,000
Mar 14, 2013	1,554.52	1,563.32	1,554.52	1,563.23	1,563.23	3,459,260,000
Mar 13, 2013	1,552.48	1,556.39	1,548.25	1,554.52	1,554.52	3,073,830,000
Mar 12, 2013	1,556.22	1,556.77	1,548.24	1,552.48	1,552.48	3,274,910,000
Mar 11, 2013	1,551.15	1,556.27	1,547.36	1,556.22	1,556.22	3,091,080,000
Mar 08, 2013	1,544.26	1,552.48	1,542.94	1,551.18	1,551.18	3,652,260,000
Mar 07, 2013	1,541.46	1,545.78	1,541.46	1,544.26	1,544.26	3,634,710,000
Mar 06, 2013	1,539.79	1,545.25	1,538.11	1,541.46	1,541.46	3,676,890,000
Mar 05, 2013	1,525.20	1,543.47	1,525.20	1,539.79	1,539.79	3,610,690,000
Mar 04, 2013	1,518.20	1,525.27	1,512.29	1,525.20	1,525.20	3,414,430,000
Mar 01, 2013	1,514.68	1,519.99	1,501.48	1,518.20	1,518.20	3,695,610,000
Feb 28, 2013	1,515.99	1,525.34	1,514.46	1,514.68	1,514.68	3,912,320,000
Feb 27, 2013	1,496.94	1,520.08	1,494.88	1,515.99	1,515.99	3,551,850,000
Feb 26, 2013	1,487.85	1,498.99	1,485.01	1,496.94	1,496.94	3,975,280,000
Feb 25, 2013	1,515.60	1,525.84	1,487.85	1,487.85	1,487.85	4,011,050,000
Feb 22, 2013	1,502.42	1,515.64	1,502.42	1,515.60	1,515.60	3,419,320,000
Feb 21, 2013	1,511.95	1,511.95	1,497.29	1,502.42	1,502.42	4,274,600,000
Feb 20, 2013	1,530.94	1,530.94	1,511.41	1,511.95	1,511.95	4,240,570,000
Feb 19, 2013	1,519.79	1,530.94	1,519.79	1,530.94	1,530.94	3,748,910,000
Feb 15, 2013	1,521.38	1,524.24	1,514.14	1,519.79	1,519.79	3,838,510,000
Feb 14, 2013	1,520.33	1,523.14	1,514.02	1,521.38	1,521.38	3,759,740,000
Feb 13, 2013	1,519.43	1,524.69	1,515.93	1,520.33	1,520.33	3,385,880,000
Feb 12, 2013	1,517.01	1,522.29	1,515.61	1,519.43	1,519.43	3,414,370,000
Feb 11, 2013	1,517.93	1,518.31	1,513.61	1,517.01	1,517.01	2,684,100,000
Feb 08, 2013	1,509.39	1,518.31	1,509.39	1,517.93	1,517.93	2,986,150,000
Feb 07, 2013	1,512.12	1,512.90	1,498.49	1,509.39	1,509.39	3,614,580,000
Feb 06, 2013	1,511.29	1,512.53	1,504.71	1,512.12	1,512.12	3,611,570,000
Feb 05, 2013	1,495.71	1,514.96	1,495.71	1,511.29	1,511.29	3,618,360,000
Feb 04, 2013	1,513.17	1,513.17	1,495.02	1,495.71	1,495.71	3,390,000,000
Feb 01, 2013	1,498.11	1,514.41	1,498.11	1,513.17	1,513.17	3,836,320,000
Jan 31, 2013	1,501.96	1,504.19	1,496.76	1,498.11	1,498.11	3,999,880,000
Jan 30, 2013	1,507.84	1,509.94	1,500.11	1,501.96	1,501.96	3,726,810,000
Jan 29, 2013	1,500.18	1,509.35	1,498.09	1,507.84	1,507.84	3,949,640,000
Jan 28, 2013	1,502.96	1,503.23	1,496.33	1,500.18	1,500.18	3,388,540,000
Jan 25, 2013	1,494.82	1,503.26	1,494.82	1,502.96	1,502.96	3,476,290,000
Jan 24, 2013	1,494.81	1,502.27	1,489.46	1,494.82	1,494.82	3,699,430,000
Jan 23, 2013	1,492.56	1,496.13	1,489.90	1,494.81	1,494.81	3,552,010,000
Jan 22, 2013	1,485.98	1,492.56	1,481.16	1,492.56	1,492.56	3,570,950,000
Jan 18, 2013	1,480.95	1,485.98	1,475.81	1,485.98	1,485.98	3,795,740,000
Jan 17, 2013	1,472.63	1,485.16	1,472.63	1,480.94	1,480.94	3,706,710,000
Jan 16, 2013	1,472.33	1,473.96	1,467.60	1,472.63	1,472.63	3,384,080,000
Jan 15, 2013	1,470.67	1,473.31	1,463.76	1,472.34	1,472.34	3,135,350,000
Jan 14, 2013	1,472.05	1,472.05	1,465.69	1,470.68	1,470.68	3,003,010,000
Jan 11, 2013	1,472.12	1,472.75	1,467.58	1,472.05	1,472.05	3,340,650,000
Jan 10, 2013	1,461.02	1,472.30	1,461.02	1,472.12	1,472.12	4,081,840,000
Jan 09, 2013	1,457.15	1,464.73	1,457.15	1,461.02	1,461.02	3,674,390,000
Jan 08, 2013	1,461.89	1,461.89	1,451.64	1,457.15	1,457.15	3,601,600,000
Jan 07, 2013	1,466.47	1,466.47	1,456.62	1,461.89	1,461.89	3,304,970,000
Jan 04, 2013	1,459.37	1,467.94	1,458.99	1,466.47	1,466.47	3,424,290,000
Jan 03, 2013	1,462.42	1,465.47	1,455.53	1,459.37	1,459.37	3,829,730,000
Jan 02, 2013	1,426.19	1,462.43	1,426.19	1,462.42	1,462.42	4,202,600,000
Dec 31, 2012	1,402.43	1,426.74	1,398.11	1,426.19	1,426.19	3,204,330,000
Dec 28, 2012	1,418.10	1,418.10	1,401.58	1,402.43	1,402.43	2,426,680,000
Dec 27, 2012	1,419.83	1,422.80	1,401.80	1,418.10	1,418.10	2,830,180,000
Dec 26, 2012	1,426.66	1,429.42	1,416.43	1,419.83	1,419.83	2,285,030,000
Dec 24, 2012	1,430.15	1,430.15	1,424.66	1,426.66	1,426.66	1,248,960,000
Dec 21, 2012	1,443.67	1,443.67	1,422.58	1,430.15	1,430.15	5,229,160,000
Dec 20, 2012	1,435.81	1,443.70	1,432.82	1,443.69	1,443.69	3,686,580,000
Dec 19, 2012	1,446.79	1,447.75	1,435.80	1,435.81	1,435.81	3,869,800,000
Dec 18, 2012	1,430.47	1,448.00	1,430.47	1,446.79	1,446.79	4,302,240,000
Dec 17, 2012	1,413.54	1,430.67	1,413.54	1,430.36	1,430.36	3,455,610,000
Dec 14, 2012	1,419.45	1,419.45	1,411.88	1,413.58	1,413.58	3,210,170,000
Dec 13, 2012	1,428.48	1,431.36	1,416.00	1,419.45	1,419.45	3,349,960,000
Dec 12, 2012	1,427.84	1,438.59	1,426.76	1,428.48	1,428.48	3,709,050,000
Dec 11, 2012	1,418.55	1,434.27	1,418.55	1,427.84	1,427.84	3,650,230,000
Dec 10, 2012	1,418.07	1,421.64	1,415.64	1,418.55	1,418.55	2,999,430,000
Dec 07, 2012	1,413.95	1,420.34	1,410.90	1,418.07	1,418.07	3,125,160,000
Dec 06, 2012	1,409.43	1,413.95	1,405.93	1,413.94	1,413.94	3,229,700,000
Dec 05, 2012	1,407.05	1,415.56	1,398.23	1,409.28	1,409.28	4,253,920,000
Dec 04, 2012	1,409.46	1,413.14	1,403.65	1,407.05	1,407.05	3,247,710,000
Dec 03, 2012	1,416.34	1,423.73	1,408.46	1,409.46	1,409.46	3,074,280,000
Nov 30, 2012	1,415.95	1,418.86	1,411.63	1,416.18	1,416.18	3,966,000,000
Nov 29, 2012	1,409.96	1,419.70	1,409.04	1,415.95	1,415.95	3,356,850,000
Nov 28, 2012	1,398.77	1,410.31	1,385.43	1,409.93	1,409.93	3,359,250,000
Nov 27, 2012	1,406.29	1,409.01	1,398.03	1,398.94	1,398.94	3,323,120,000
Nov 26, 2012	1,409.15	1,409.15	1,397.68	1,406.29	1,406.29	2,948,960,000
Nov 23, 2012	1,391.03	1,409.16	1,391.03	1,409.15	1,409.15	1,504,960,000
Nov 21, 2012	1,387.79	1,391.25	1,386.39	1,391.03	1,391.03	2,667,090,000
Nov 20, 2012	1,386.82	1,389.77	1,377.04	1,387.81	1,387.81	3,207,160,000
Nov 19, 2012	1,359.88	1,386.89	1,359.88	1,386.89	1,386.89	3,374,800,000
Nov 16, 2012	1,353.36	1,362.03	1,343.35	1,359.88	1,359.88	4,045,910,000
Nov 15, 2012	1,355.41	1,360.62	1,348.05	1,353.33	1,353.33	3,928,870,000
Nov 14, 2012	1,374.64	1,380.13	1,352.50	1,355.49	1,355.49	4,109,510,000
Nov 13, 2012	1,380.03	1,388.81	1,371.39	1,374.53	1,374.53	3,455,550,000
Nov 12, 2012	1,379.86	1,384.87	1,377.19	1,380.03	1,380.03	2,567,540,000
Nov 09, 2012	1,377.55	1,391.39	1,373.03	1,379.85	1,379.85	3,647,350,000
Nov 08, 2012	1,394.53	1,401.23	1,377.51	1,377.51	1,377.51	3,779,520,000
Nov 07, 2012	1,428.27	1,428.27	1,388.14	1,394.53	1,394.53	4,356,490,000
Nov 06, 2012	1,417.26	1,433.38	1,417.26	1,428.39	1,428.39	3,306,970,000
Nov 05, 2012	1,414.02	1,419.90	1,408.13	1,417.26	1,417.26	2,921,040,000
Nov 02, 2012	1,427.59	1,434.27	1,412.91	1,414.20	1,414.20	3,732,480,000
